date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
6/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.040911,123.799419,vegetables and fruits,Bitter melon,KG,actual,Retail,PHP,51.77,1.0294
6/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.040911,123.799419,vegetables and fruits,Bottle gourd,KG,actual,Retail,PHP,30.69,0.6102
6/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.040911,123.799419,vegetables and fruits,Cabbage,KG,actual,Retail,PHP,46.92,0.933
6/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.040911,123.799419,vegetables and fruits,Cabbage (chinese),KG,actual,Retail,PHP,32.31,0.6425
6/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.040911,123.799419,vegetables and fruits,Calamansi,KG,actual,Retail,PHP,39.31,0.7817
6/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.040911,123.799419,vegetables and fruits,Carrots,KG,actual,Retail,PHP,39.45,0.7844
6/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.040911,123.799419,vegetables and fruits,Choko,KG,actual,Retail,PHP,30.85,0.6134
6/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.040911,123.799419,vegetables and fruits,Coconut,KG,actual,Retail,PHP,21.15,0.4206
6/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.040911,123.799419,vegetables and fruits,Eggplants,KG,actual,Retail,PHP,38.94,0.7743
6/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.040911,123.799419,vegetables and fruits,Ginger,KG,actual,Retail,PHP,190.77,3.7933
6/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.040911,123.799419,vegetables and fruits,Mangoes (carabao),KG,actual,Retail,PHP,71.46,1.4209
6/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.040911,123.799419,vegetables and fruits,Onions (red),KG,actual,Retail,PHP,86.22,1.7144
6/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.040911,123.799419,vegetables and fruits,Onions (white),KG,actual,Retail,PHP,79.23,1.5754
6/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.040911,123.799419,vegetables and fruits,Papaya,KG,actual,Retail,PHP,29.85,0.5935
6/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.040911,123.799419,vegetables and fruits,Pineapples,KG,actual,Retail,PHP,36.46,0.725
6/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.040911,123.799419,vegetables and fruits,Squashes,KG,actual,Retail,PHP,18.88,0.3754
6/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.040911,123.799419,vegetables and fruits,Sweet Potato leaves,KG,actual,Retail,PHP,20,0.3977
6/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.040911,123.799419,vegetables and fruits,Tomatoes,KG,actual,Retail,PHP,36.97,0.7351
6/15/2020,Region X,Lanao del Norte,Lanao del Norte,8.040911,123.799419,vegetables and fruits,Water spinach,KG,actual,Retail,PHP,20,0.3977
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,cereals and tubers,Potatoes (Irish),KG,actual,Retail,PHP,76.91,1.5293
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,cereals and tubers,Rice (premium),KG,actual,Retail,PHP,46.29,0.9204
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,39.69,0.7892
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,cereals and tubers,Rice (special),KG,actual,Retail,PHP,49.38,0.9819
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,cereals and tubers,Rice (well milled),KG,actual,Retail,PHP,43.92,0.8733
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,cereals and tubers,Semolina (white),KG,actual,Retail,PHP,28.57,0.5681
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,cereals and tubers,Sweet potatoes,KG,actual,Retail,PHP,34,0.6761
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,cereals and tubers,Taro,KG,actual,Retail,PHP,55.21,1.0978
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,"meat, fish and eggs",Anchovies,KG,actual,Retail,PHP,99.47,1.9779
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,"meat, fish and eggs",Crab,KG,actual,Retail,PHP,204.21,4.0606
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,"meat, fish and eggs",Eggs,Unit,actual,Retail,PHP,6.03,0.1199
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,"meat, fish and eggs",Fish (frigate tuna),KG,actual,Retail,PHP,113.49,2.2567
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,"meat, fish and eggs","Fish (mackerel, fresh)",KG,actual,Retail,PHP,150.59,2.9944
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,"meat, fish and eggs",Fish (milkfish),KG,actual,Retail,PHP,143.64,2.8562
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,"meat, fish and eggs",Fish (roundscad),KG,actual,Retail,PHP,116.92,2.3249
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,"meat, fish and eggs",Fish (slipmouth),KG,actual,Retail,PHP,200,3.9769
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,"meat, fish and eggs",Fish (threadfin bream),KG,actual,Retail,PHP,273.33,5.435
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,"meat, fish and eggs",Fish (tilapia),KG,actual,Retail,PHP,128,2.5452
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,"meat, fish and eggs",Meat (beef),KG,actual,Retail,PHP,344.46,6.8493
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,"meat, fish and eggs","Meat (beef, chops with bones)",KG,actual,Retail,PHP,223.23,4.4388
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,"meat, fish and eggs","Meat (chicken, whole)",KG,actual,Retail,PHP,170,3.3803
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,215.54,4.2859
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,"meat, fish and eggs","Meat (pork, hock)",KG,actual,Retail,PHP,169.69,3.3742
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,"meat, fish and eggs","Meat (pork, with bones)",KG,actual,Retail,PHP,200.62,3.9892
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,"meat, fish and eggs",Shrimp (endeavor),KG,actual,Retail,PHP,368.3,7.3234
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,"meat, fish and eggs",Shrimp (tiger),KG,actual,Retail,PHP,512.5,10.1907
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,pulses and nuts,Beans (mung),KG,actual,Retail,PHP,86.77,1.7254
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,PHP,88.13,1.7524
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Bananas (lakatan),KG,actual,Retail,PHP,67.46,1.3414
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Bananas (latundan),KG,actual,Retail,PHP,26.85,0.5339
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Bananas (saba),KG,actual,Retail,PHP,26.62,0.5293
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,"Beans (green, fresh)",KG,actual,Retail,PHP,52.86,1.0511
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Beans (string),KG,actual,Retail,PHP,51.58,1.0256
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Bitter melon,KG,actual,Retail,PHP,64.08,1.2742
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Bottle gourd,KG,actual,Retail,PHP,32.15,0.6393
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Cabbage,KG,actual,Retail,PHP,53.23,1.0584
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Cabbage (chinese),KG,actual,Retail,PHP,93.44,1.858
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Calamansi,KG,actual,Retail,PHP,46.23,0.9192
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Carrots,KG,actual,Retail,PHP,61.67,1.2263
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Choko,KG,actual,Retail,PHP,28.31,0.5629
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Coconut,KG,actual,Retail,PHP,30,0.5965
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Eggplants,KG,actual,Retail,PHP,47.23,0.9391
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Ginger,KG,actual,Retail,PHP,157.38,3.1294
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Mangoes (carabao),KG,actual,Retail,PHP,80.63,1.6033
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Onions (red),KG,actual,Retail,PHP,111.54,2.2179
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Onions (white),KG,actual,Retail,PHP,90.18,1.7932
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Papaya,KG,actual,Retail,PHP,29.92,0.5949
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Pineapples,KG,actual,Retail,PHP,30,0.5965
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Squashes,KG,actual,Retail,PHP,25.08,0.4987
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Sweet Potato leaves,KG,actual,Retail,PHP,20.25,0.4027
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Tomatoes,KG,actual,Retail,PHP,46.85,0.9316
6/15/2020,Region X,Misamis Occidental,Misamis Occidental,8.482192,123.807351,vegetables and fruits,Water spinach,KG,actual,Retail,PHP,28.98,0.5762
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,cereals and tubers,Potatoes (Irish),KG,actual,Retail,PHP,58.46,1.1624
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,cereals and tubers,Rice (premium),KG,actual,Retail,PHP,47.15,0.9375
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,39,0.7755
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,cereals and tubers,Rice (well milled),KG,actual,Retail,PHP,43.22,0.8594
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,cereals and tubers,Semolina (white),KG,actual,Retail,PHP,29.68,0.5902
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,cereals and tubers,Semolina (yellow),KG,actual,Retail,PHP,26.08,0.5186
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,cereals and tubers,Sweet potatoes,KG,actual,Retail,PHP,24.85,0.4941
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,cereals and tubers,Taro,KG,actual,Retail,PHP,39.5,0.7854
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs",Anchovies,KG,actual,Retail,PHP,130.95,2.6038
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs",Crab,KG,actual,Retail,PHP,351.92,6.9977
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs",Eggs,Unit,actual,Retail,PHP,5.8,0.1153
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs",Eggs (duck),Unit,actual,Retail,PHP,12.04,0.2394
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs",Fish (frigate tuna),KG,actual,Retail,PHP,151.23,3.0071
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs","Fish (mackerel, fresh)",KG,actual,Retail,PHP,146.62,2.9154
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs",Fish (milkfish),KG,actual,Retail,PHP,165.77,3.2962
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs",Fish (redbelly yellowtail fusilier),KG,actual,Retail,PHP,292.06,5.8074
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs",Fish (roundscad),KG,actual,Retail,PHP,134,2.6645
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs",Fish (slipmouth),KG,actual,Retail,PHP,242.31,4.8182
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs",Fish (threadfin bream),KG,actual,Retail,PHP,286.46,5.696
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs",Fish (tilapia),KG,actual,Retail,PHP,134.81,2.6806
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs",Meat (beef),KG,actual,Retail,PHP,300,5.9653
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs","Meat (beef, chops with bones)",KG,actual,Retail,PHP,196.96,3.9164
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs","Meat (chicken, whole)",KG,actual,Retail,PHP,139.27,2.7693
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs",Meat (pork),KG,actual,Retail,PHP,210.77,4.191
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs","Meat (pork, hock)",KG,actual,Retail,PHP,171.69,3.4139
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs","Meat (pork, with bones)",KG,actual,Retail,PHP,153.08,3.0439
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs",Shrimp (endeavor),KG,actual,Retail,PHP,254.81,5.0667
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,"meat, fish and eggs",Shrimp (tiger),KG,actual,Retail,PHP,372.94,7.4156
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,pulses and nuts,Beans (mung),KG,actual,Retail,PHP,92.5,1.8393
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,PHP,92.96,1.8484
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Bananas (lakatan),KG,actual,Retail,PHP,54.31,1.0799
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Bananas (latundan),KG,actual,Retail,PHP,36.19,0.7196
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Bananas (saba),KG,actual,Retail,PHP,29.42,0.585
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,"Beans (green, fresh)",KG,actual,Retail,PHP,56.31,1.1197
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Beans (string),KG,actual,Retail,PHP,49.85,0.9912
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Bitter melon,KG,actual,Retail,PHP,69.35,1.379
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Bottle gourd,KG,actual,Retail,PHP,45.77,0.9101
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Cabbage,KG,actual,Retail,PHP,55.46,1.1028
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Cabbage (chinese),KG,actual,Retail,PHP,68,1.3521
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Calamansi,KG,actual,Retail,PHP,42.4,0.8431
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Carrots,KG,actual,Retail,PHP,54.58,1.0853
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Choko,KG,actual,Retail,PHP,29.73,0.5912
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Coconut,KG,actual,Retail,PHP,22.8,0.4534
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Eggplants,KG,actual,Retail,PHP,52.65,1.0469
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Ginger,KG,actual,Retail,PHP,143.96,2.8625
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Mangoes (carabao),KG,actual,Retail,PHP,70,1.3919
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Onions (red),KG,actual,Retail,PHP,112.88,2.2445
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Onions (white),KG,actual,Retail,PHP,82,1.6305
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Papaya,KG,actual,Retail,PHP,31.08,0.618
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Pineapples,KG,actual,Retail,PHP,32.27,0.6417
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Squashes,KG,actual,Retail,PHP,21.58,0.4291
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Sweet Potato leaves,KG,actual,Retail,PHP,60,1.1931
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Tomatoes,KG,actual,Retail,PHP,52.65,1.0469
6/15/2020,Region X,Misamis Oriental,Misamis Oriental,8.477437,124.651647,vegetables and fruits,Water spinach,KG,actual,Retail,PHP,23.5,0.4673
7/15/2020,Region X,Bukidnon,Bukidnon,8.147786,125.133506,cereals and tubers,Potatoes (Irish),KG,actual,Retail,PHP,56,1.1333
7/15/2020,Region X,Bukidnon,Bukidnon,8.147786,125.133506,cereals and tubers,Rice (premium),KG,actual,Retail,PHP,45.07,0.9121
7/15/2020,Region X,Bukidnon,Bukidnon,8.147786,125.133506,cereals and tubers,"Rice (regular, milled)",KG,actual,Retail,PHP,39.26,0.7945
7/15/2020,Region X,Bukidnon,Bukidnon,8.147786,125.133506,cereals and tubers,Rice (special),KG,actual,Retail,PHP,50,1.0118
7/15/2020,Region X,Bukidnon,Bukidnon,8.147786,125.133506,cereals and tubers,Rice (well milled),KG,actual,Retail,PHP,42.36,0.8572
7/15/2020,Region X,Bukidnon,Bukidnon,8.147786,125.133506,cereals and tubers,Semolina (white),KG,actual,Retail,PHP,25.94,0.5249
7/15/2020,Region X,Bukidnon,Bukidnon,8.147786,125.133506,cereals and tubers,Semolina (yellow),KG,actual,Retail,PHP,22.34,0.4521
7/15/2020,Region X,Bukidnon,Bukidnon,8.147786,125.133506,cereals and tubers,Sweet potatoes,KG,actual,Retail,PHP,33.38,0.6755
7/15/2020,Region X,Bukidnon,Bukidnon,8.147786,125.133506,cereals and tubers,Taro,KG,actual,Retail,PHP,43.44,0.8791
7/15/2020,Region X,Bukidnon,Bukidnon,8.147786,125.133506,"meat, fish and eggs",Anchovies,KG,actual,Retail,PHP,106.67,2.1587
7/15/2020,Region X,Bukidnon,Bukidnon,8.147786,125.133506,"meat, fish and eggs",Crab,KG,actual,Retail,PHP,350,7.0829
7/15/2020,Region X,Bukidnon,Bukidnon,8.147786,125.133506,"meat, fish and eggs",Eggs,Unit,actual,Retail,PHP,6.11,0.1236
7/15/2020,Region X,Bukidnon,Bukidnon,8.147786,125.133506,"meat, fish and eggs",Fish (frigate tuna),KG,actual,Retail,PHP,146.13,2.9572
7/15/2020,Region X,Bukidnon,Bukidnon,8.147786,125.133506,"meat, fish and eggs","Fish (mackerel, fresh)",KG,actual,Retail,PHP,154.86,3.1339
7/15/2020,Region X,Bukidnon,Bukidnon,8.147786,125.133506,"meat, fish and eggs",Fish (milkfish),KG,actual,Retail,PHP,146.73,2.9693
7/15/2020,Region X,Bukidnon,Bukidnon,8.147786,125.133506,"meat, fish and eggs",Fish (redbelly yellowtail fusilier),KG,actual,Retail,PHP,214,4.3307
7/15/2020,Region X,Bukidnon,Bukidnon,8.147786,125.133506,"meat, fish and eggs",Fish (roundscad),KG,actual,Retail,PHP,125,2.5296
7/15/2020,Region X,Bukidnon,Bukidnon,8.147786,125.133506,"meat, fish and eggs",Fish (slipmouth),KG,actual,Retail,PHP,166.25,3.3644
